gab;file_1;file_2;sample_size;threshold;tm;tnm;fm;precision;recall;f1;detlta;t1;t2
trip-yelp;tripadvisor-c;yelp-d;100;0.6;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11210250854492188;1502319406.3297112;1502319406.4418137
trip-yelp;tripadvisor-c;yelp-d;100;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10808277130126953;1502319406.4418137;1502319406.5498965
trip-yelp;tripadvisor-c;yelp-d;100;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.10508060455322266;1502319406.5498965;1502319406.654977
trip-yelp;tripadvisor-c;yelp-d;100;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10163235664367676;1502319406.654977;1502319406.7566094
trip-yelp;tripadvisor-c;yelp-e;100;0.4;4;3;4;0.5;0.5714285714285714;0.5333333333333333;0.1185758113861084;1502319406.7796664;1502319406.8982422
trip-yelp;tripadvisor-c;yelp-e;100;0.5;4;3;4;0.5;0.5714285714285714;0.5333333333333333;0.18514490127563477;1502319406.8982422;1502319407.0833871
trip-yelp;tripadvisor-c;yelp-e;100;0.6;4;3;3;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.16225194931030273;1502319407.0833871;1502319407.245639
trip-yelp;tripadvisor-c;yelp-e;100;0.7;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.1141054630279541;1502319407.245639;1502319407.3597445
trip-yelp;tripadvisor-c;yelp-e;100;0.8;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.1026298999786377;1502319407.3597445;1502319407.4623744
trip-yelp;tripadvisor-c;yelp-e;100;0.9;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.10213589668273926;1502319407.463375;1502319407.565511
trip-yelp;tripadvisor-c;yelp-a;1000;0.4;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.1166086196899414;1502319407.6173635;1502319407.733972
trip-yelp;tripadvisor-c;yelp-a;1000;0.5;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11562633514404297;1502319407.733972;1502319407.8495984
trip-yelp;tripadvisor-c;yelp-a;1000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11531448364257812;1502319407.8495984;1502319407.964913
trip-yelp;tripadvisor-c;yelp-a;1000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10558271408081055;1502319407.964913;1502319408.0704956
trip-yelp;tripadvisor-c;yelp-a;1000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10808420181274414;1502319408.0704956;1502319408.1785798
trip-yelp;tripadvisor-c;yelp-a;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.0990755558013916;1502319408.1785798;1502319408.2776554
trip-yelp;tripadvisor-c;yelp-b;1000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.11612749099731445;1502319408.297673;1502319408.4138005
trip-yelp;tripadvisor-c;yelp-b;1000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.11612510681152344;1502319408.4138005;1502319408.5299256
trip-yelp;tripadvisor-c;yelp-b;1000;0.6;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11108684539794922;1502319408.5299256;1502319408.6410124
trip-yelp;tripadvisor-c;yelp-b;1000;0.7;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11364030838012695;1502319408.642014;1502319408.7556543
trip-yelp;tripadvisor-c;yelp-b;1000;0.8;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.12022519111633301;1502319408.7566557;1502319408.876881
trip-yelp;tripadvisor-c;yelp-b;1000;0.9;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.1177518367767334;1502319408.876881;1502319408.9946327
trip-yelp;tripadvisor-c;yelp-c;1000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.14520597457885742;1502319409.0163414;1502319409.1615474
trip-yelp;tripadvisor-c;yelp-c;1000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.1171114444732666;1502319409.1615474;1502319409.2786589
trip-yelp;tripadvisor-c;yelp-c;1000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11819887161254883;1502319409.2786589;1502319409.3968577
trip-yelp;tripadvisor-c;yelp-c;1000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.12561535835266113;1502319409.3968577;1502319409.522473
trip-yelp;tripadvisor-c;yelp-c;1000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.1557149887084961;1502319409.5234716;1502319409.6791866
trip-yelp;tripadvisor-c;yelp-c;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.11308908462524414;1502319409.6791866;1502319409.7922757
trip-yelp;tripadvisor-c;yelp-d;1000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.12613224983215332;1502319409.8134456;1502319409.9395778
trip-yelp;tripadvisor-c;yelp-d;1000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.1186068058013916;1502319409.9405968;1502319410.0592036
trip-yelp;tripadvisor-c;yelp-d;1000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.12411832809448242;1502319410.0592036;1502319410.183322
trip-yelp;tripadvisor-c;yelp-d;1000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.11357426643371582;1502319410.1838224;1502319410.2973967
trip-yelp;tripadvisor-c;yelp-d;1000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.11613082885742188;1502319410.2973967;1502319410.4135275
trip-yelp;tripadvisor-c;yelp-d;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.11162447929382324;1502319410.4145293;1502319410.5261538
trip-yelp;tripadvisor-c;yelp-e;1000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11862754821777344;1502319410.5481513;1502319410.6667788
trip-yelp;tripadvisor-c;yelp-e;1000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11614418029785156;1502319410.6677632;1502319410.7839074
trip-yelp;tripadvisor-c;yelp-e;1000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11360549926757812;1502319410.7843904;1502319410.897996
trip-yelp;tripadvisor-c;yelp-e;1000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.11164021492004395;1502319410.897996;1502319411.0096362
trip-yelp;tripadvisor-c;yelp-e;1000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.1616053581237793;1502319411.0096362;1502319411.1712415
trip-yelp;tripadvisor-c;yelp-e;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.2942490577697754;1502319411.1712415;1502319411.4654906
trip-yelp;tripadvisor-c;yelp-a;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.17374014854431152;1502319411.5315435;1502319411.7052836
trip-yelp;tripadvisor-c;yelp-a;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.20235180854797363;1502319411.7052836;1502319411.9076355
trip-yelp;tripadvisor-c;yelp-a;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.18664932250976562;1502319411.9076355;1502319412.0942848
trip-yelp;tripadvisor-c;yelp-a;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.1521308422088623;1502319412.0942848;1502319412.2464156
trip-yelp;tripadvisor-c;yelp-a;10000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10610270500183105;1502319412.2464156;1502319412.3525183
trip-yelp;tripadvisor-c;yelp-a;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10260558128356934;1502319412.3535175;1502319412.456123
trip-yelp;tripadvisor-c;yelp-b;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11916851997375488;1502319412.4781373;1502319412.5973058
trip-yelp;tripadvisor-c;yelp-b;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11509084701538086;1502319412.5978065;1502319412.7128973
trip-yelp;tripadvisor-c;yelp-b;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11214160919189453;1502319412.7128973;1502319412.825039
trip-yelp;tripadvisor-c;yelp-b;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.11609148979187012;1502319412.825039;1502319412.9411304
trip-yelp;tripadvisor-c;yelp-b;10000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10313296318054199;1502319412.9411304;1502319413.0442634
trip-yelp;tripadvisor-c;yelp-b;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10207986831665039;1502319413.0442634;1502319413.1463432
trip-yelp;tripadvisor-c;yelp-c;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11660981178283691;1502319413.1683607;1502319413.2849705
trip-yelp;tripadvisor-c;yelp-c;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11160993576049805;1502319413.2849705;1502319413.3965805
trip-yelp;tripadvisor-c;yelp-c;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11562871932983398;1502319413.3970814;1502319413.51271
trip-yelp;tripadvisor-c;yelp-c;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.1075892448425293;1502319413.51271;1502319413.6202993
trip-yelp;tripadvisor-c;yelp-c;10000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10761857032775879;1502319413.6202993;1502319413.727918
trip-yelp;tripadvisor-c;yelp-c;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10309910774230957;1502319413.727918;1502319413.831017
trip-yelp;tripadvisor-c;yelp-d;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11810779571533203;1502319413.8530493;1502319413.971157
trip-yelp;tripadvisor-c;yelp-d;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.1519176959991455;1502319413.971157;1502319414.1230748
trip-yelp;tripadvisor-c;yelp-d;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.25820183753967285;1502319414.1230748;1502319414.3812766
trip-yelp;tripadvisor-c;yelp-d;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.3100595474243164;1502319414.3822792;1502319414.6923387
trip-yelp;tripadvisor-c;yelp-d;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.13664007186889648;1502319414.6933382;1502319414.8299782
trip-yelp;tripadvisor-c;yelp-d;10000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.19065475463867188;1502319414.8299782;1502319415.020633
trip-yelp;tripadvisor-c;yelp-e;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.12862706184387207;1502319415.042647;1502319415.171274
trip-yelp;tripadvisor-c;yelp-e;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.13118362426757812;1502319415.171274;1502319415.3024576
trip-yelp;tripadvisor-c;yelp-e;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.12946057319641113;1502319415.3024576;1502319415.4319181
trip-yelp;tripadvisor-c;yelp-e;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.13866710662841797;1502319415.4319181;1502319415.5705853
trip-yelp;tripadvisor-c;yelp-e;10000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10358071327209473;1502319415.5705853;1502319415.674166
trip-yelp;tripadvisor-c;yelp-e;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10260653495788574;1502319415.6751676;1502319415.777774
trip-yelp;tripadvisor-c;yelp-a;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.1396341323852539;1502319415.8266466;1502319415.9662807
trip-yelp;tripadvisor-c;yelp-a;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.1151273250579834;1502319415.9662807;1502319416.081408
trip-yelp;tripadvisor-c;yelp-a;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.10960125923156738;1502319416.081408;1502319416.1910093
trip-yelp;tripadvisor-c;yelp-a;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.1258997917175293;1502319416.1915104;1502319416.3174102
trip-yelp;tripadvisor-c;yelp-a;5000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10760140419006348;1502319416.3174102;1502319416.4250116
trip-yelp;tripadvisor-c;yelp-a;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.1060948371887207;1502319416.4250116;1502319416.5311065
trip-yelp;tripadvisor-c;yelp-b;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11666464805603027;1502319416.5531044;1502319416.669769
trip-yelp;tripadvisor-c;yelp-b;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11208629608154297;1502319416.6707702;1502319416.7828565
trip-yelp;tripadvisor-c;yelp-b;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11158323287963867;1502319416.7828565;1502319416.8944397
trip-yelp;tripadvisor-c;yelp-b;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10710358619689941;1502319416.8944397;1502319417.0015433
trip-yelp;tripadvisor-c;yelp-b;5000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10413432121276855;1502319417.0015433;1502319417.1056776
trip-yelp;tripadvisor-c;yelp-b;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10311508178710938;1502319417.1066787;1502319417.2097938
trip-yelp;tripadvisor-c;yelp-c;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11810851097106934;1502319417.2298102;1502319417.3479187
trip-yelp;tripadvisor-c;yelp-c;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11208629608154297;1502319417.3479187;1502319417.460005
trip-yelp;tripadvisor-c;yelp-c;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11612439155578613;1502319417.460005;1502319417.5761294
trip-yelp;tripadvisor-c;yelp-c;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10861873626708984;1502319417.5761294;1502319417.6847482
trip-yelp;tripadvisor-c;yelp-c;5000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10411739349365234;1502319417.6847482;1502319417.7888656
trip-yelp;tripadvisor-c;yelp-c;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09863948822021484;1502319417.7893577;1502319417.8879972
trip-yelp;tripadvisor-c;yelp-d;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.14414000511169434;1502319417.9335363;1502319418.0776763
trip-yelp;tripadvisor-c;yelp-d;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.16214346885681152;1502319418.0776763;1502319418.2398198
trip-yelp;tripadvisor-c;yelp-d;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.13912296295166016;1502319418.2398198;1502319418.3789427
trip-yelp;tripadvisor-c;yelp-d;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.11012721061706543;1502319418.3789427;1502319418.48907
trip-yelp;tripadvisor-c;yelp-d;5000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10714149475097656;1502319418.48907;1502319418.5962114
trip-yelp;tripadvisor-c;yelp-d;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.12414860725402832;1502319418.5962114;1502319418.72036
trip-yelp;tripadvisor-c;yelp-e;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11659097671508789;1502319418.7413762;1502319418.8579671
trip-yelp;tripadvisor-c;yelp-e;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.10960125923156738;1502319418.8589683;1502319418.9685695
trip-yelp;tripadvisor-c;yelp-e;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11510705947875977;1502319418.9685695;1502319419.0836766
trip-yelp;tripadvisor-c;yelp-e;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.1045987606048584;1502319419.0836766;1502319419.1882753
trip-yelp;tripadvisor-c;yelp-e;5000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.1116328239440918;1502319419.1882753;1502319419.2999082
trip-yelp;tripadvisor-c;yelp-e;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.1040964126586914;1502319419.2999082;1502319419.4040046
trip-yelp;tripadvisor-d;yelp-a;100;0.4;4;3;4;0.5;0.5714285714285714;0.5333333333333333;0.1186075210571289;1502319419.4473732;1502319419.5659807
trip-yelp;tripadvisor-d;yelp-a;100;0.5;4;3;4;0.5;0.5714285714285714;0.5333333333333333;0.14211559295654297;1502319419.5659807;1502319419.7080963
trip-yelp;tripadvisor-d;yelp-a;100;0.6;4;3;3;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.10860109329223633;1502319419.7080963;1502319419.8166974
trip-yelp;tripadvisor-d;yelp-a;100;0.7;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.1076197624206543;1502319419.8166974;1502319419.9243171
trip-yelp;tripadvisor-d;yelp-a;100;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.10611724853515625;1502319419.9243171;1502319420.0304344
trip-yelp;tripadvisor-d;yelp-a;100;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09912848472595215;1502319420.031435;1502319420.1305635
trip-yelp;tripadvisor-d;yelp-b;100;0.4;4;3;5;0.4444444444444444;0.5714285714285714;0.5;0.12111783027648926;1502319420.1515799;1502319420.2726977
trip-yelp;tripadvisor-d;yelp-b;100;0.5;4;3;5;0.4444444444444444;0.5714285714285714;0.5;0.11260557174682617;1502319420.2726977;1502319420.3853033
trip-yelp;tripadvisor-d;yelp-b;100;0.6;4;3;5;0.4444444444444444;0.5714285714285714;0.5;0.1641552448272705;1502319420.3858037;1502319420.549959
trip-yelp;tripadvisor-d;yelp-b;100;0.7;4;3;2;0.6666666666666666;0.5714285714285714;0.6153846153846153;0.10910201072692871;1502319420.5509596;1502319420.6600616
trip-yelp;tripadvisor-d;yelp-b;100;0.8;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.10165548324584961;1502319420.6600616;1502319420.761717
trip-yelp;tripadvisor-d;yelp-b;100;0.9;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.10716509819030762;1502319420.761717;1502319420.8688822
trip-yelp;tripadvisor-d;yelp-c;100;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.14914965629577637;1502319420.890417;1502319421.0395668
trip-yelp;tripadvisor-d;yelp-c;100;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11194157600402832;1502319421.040567;1502319421.1525085
trip-yelp;tripadvisor-d;yelp-c;100;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11911463737487793;1502319421.1525085;1502319421.2716231
trip-yelp;tripadvisor-d;yelp-c;100;0.7;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.13811206817626953;1502319421.2716231;1502319421.4097352
trip-yelp;tripadvisor-d;yelp-c;100;0.8;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.10911965370178223;1502319421.4097352;1502319421.5188549
trip-yelp;tripadvisor-d;yelp-c;100;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.1001138687133789;1502319421.5188549;1502319421.6189687
trip-yelp;tripadvisor-d;yelp-d;100;0.4;4;3;3;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.11412429809570312;1502319421.643966;1502319421.7580903
trip-yelp;tripadvisor-d;yelp-d;100;0.5;4;3;3;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.11706805229187012;1502319421.7580903;1502319421.8751583
trip-yelp;tripadvisor-d;yelp-d;100;0.6;4;3;3;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.12665724754333496;1502319421.8751583;1502319422.0018156
trip-yelp;tripadvisor-d;yelp-d;100;0.7;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.13461947441101074;1502319422.0018156;1502319422.136435
trip-yelp;tripadvisor-d;yelp-d;100;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.12485551834106445;1502319422.136435;1502319422.2612906
trip-yelp;tripadvisor-d;yelp-d;100;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10009598731994629;1502319422.2612906;1502319422.3613865
trip-yelp;tripadvisor-d;yelp-e;100;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11709356307983398;1502319422.385385;1502319422.5024786
trip-yelp;tripadvisor-d;yelp-e;100;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1601262092590332;1502319422.5024786;1502319422.6626048
trip-yelp;tripadvisor-d;yelp-e;100;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.18915605545043945;1502319422.6626048;1502319422.8517609
trip-yelp;tripadvisor-d;yelp-e;100;0.7;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.11262035369873047;1502319422.8517609;1502319422.9643812
trip-yelp;tripadvisor-d;yelp-e;100;0.8;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.10157585144042969;1502319422.9653819;1502319423.0669577
trip-yelp;tripadvisor-d;yelp-e;100;0.9;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.09909200668334961;1502319423.0669577;1502319423.1660497
trip-yelp;tripadvisor-d;yelp-a;1000;0.4;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.1697096824645996;1502319423.2437217;1502319423.4134314
trip-yelp;tripadvisor-d;yelp-a;1000;0.5;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11710858345031738;1502319423.4134314;1502319423.53054
trip-yelp;tripadvisor-d;yelp-a;1000;0.6;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.10711979866027832;1502319423.53054;1502319423.6376598
trip-yelp;tripadvisor-d;yelp-a;1000;0.7;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10562944412231445;1502319423.6386595;1502319423.744289
trip-yelp;tripadvisor-d;yelp-a;1000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.14513921737670898;1502319423.7452695;1502319423.8904088
trip-yelp;tripadvisor-d;yelp-a;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10306382179260254;1502319423.8904088;1502319423.9934726
trip-yelp;tripadvisor-d;yelp-b;1000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.11114335060119629;1502319424.0150056;1502319424.126149
trip-yelp;tripadvisor-d;yelp-b;1000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.11609101295471191;1502319424.1271489;1502319424.2432399
trip-yelp;tripadvisor-d;yelp-b;1000;0.6;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11408805847167969;1502319424.2432399;1502319424.357328
trip-yelp;tripadvisor-d;yelp-b;1000;0.7;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.10813665390014648;1502319424.357328;1502319424.4654646
trip-yelp;tripadvisor-d;yelp-b;1000;0.8;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.10812568664550781;1502319424.4654646;1502319424.5735903
trip-yelp;tripadvisor-d;yelp-b;1000;0.9;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.10407829284667969;1502319424.5735903;1502319424.6776686
trip-yelp;tripadvisor-d;yelp-c;1000;0.4;5;2;2;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.11578702926635742;1502319424.6991882;1502319424.8149753
trip-yelp;tripadvisor-d;yelp-c;1000;0.5;5;2;2;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.11510443687438965;1502319424.8149753;1502319424.9300797
trip-yelp;tripadvisor-d;yelp-c;1000;0.6;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11212301254272461;1502319424.9300797;1502319425.0422027
trip-yelp;tripadvisor-d;yelp-c;1000;0.7;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10608339309692383;1502319425.0422027;1502319425.148286
trip-yelp;tripadvisor-d;yelp-c;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.11165761947631836;1502319425.148286;1502319425.2599437
trip-yelp;tripadvisor-d;yelp-c;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09961199760437012;1502319425.2599437;1502319425.3595557
trip-yelp;tripadvisor-d;yelp-d;1000;0.4;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11661314964294434;1502319425.381552;1502319425.4981651
trip-yelp;tripadvisor-d;yelp-d;1000;0.5;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11417937278747559;1502319425.4986646;1502319425.612844
trip-yelp;tripadvisor-d;yelp-d;1000;0.6;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11112213134765625;1502319425.612844;1502319425.7239661
trip-yelp;tripadvisor-d;yelp-d;1000;0.7;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.1250910758972168;1502319425.7239661;1502319425.8490572
trip-yelp;tripadvisor-d;yelp-d;1000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1371169090270996;1502319425.8490572;1502319425.986174
trip-yelp;tripadvisor-d;yelp-d;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.11462140083312988;1502319425.986174;1502319426.1007955
trip-yelp;tripadvisor-d;yelp-e;1000;0.4;6;1;4;0.6;0.8571428571428571;0.7058823529411764;0.12209415435791016;1502319426.1213303;1502319426.2434244
trip-yelp;tripadvisor-d;yelp-e;1000;0.5;6;1;4;0.6;0.8571428571428571;0.7058823529411764;0.11667490005493164;1502319426.2434244;1502319426.3600993
trip-yelp;tripadvisor-d;yelp-e;1000;0.6;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.11560654640197754;1502319426.3600993;1502319426.4757059
trip-yelp;tripadvisor-d;yelp-e;1000;0.7;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.14693450927734375;1502319426.4757059;1502319426.6226404
trip-yelp;tripadvisor-d;yelp-e;1000;0.8;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.12114739418029785;1502319426.6236422;1502319426.7447896
trip-yelp;tripadvisor-d;yelp-e;1000;0.9;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.09911441802978516;1502319426.7447896;1502319426.843904
trip-yelp;tripadvisor-d;yelp-a;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.14013338088989258;1502319426.8849149;1502319427.0250483
trip-yelp;tripadvisor-d;yelp-a;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11307096481323242;1502319427.0250483;1502319427.1381192
trip-yelp;tripadvisor-d;yelp-a;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.1141049861907959;1502319427.1381192;1502319427.2522242
trip-yelp;tripadvisor-d;yelp-a;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10809946060180664;1502319427.2532246;1502319427.361324
trip-yelp;tripadvisor-d;yelp-a;10000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.1040952205657959;1502319427.3623264;1502319427.4664216
trip-yelp;tripadvisor-d;yelp-a;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10910367965698242;1502319427.4664216;1502319427.5755253
