gab;file_1;file_2;sample_size;threshold;tm;tnm;fm;precision;recall;f1;detlta;t1;t2
nc-oh;ncvoter-b-random;ohio-c-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.14310383796691895;1502388268.1722887;1502388268.3153925
nc-oh;ncvoter-b-random;ohio-c-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10607576370239258;1502388268.3153925;1502388268.4214683
nc-oh;ncvoter-b-random;ohio-c-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09956812858581543;1502388268.4214683;1502388268.5210364
nc-oh;ncvoter-b-random;ohio-c-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09556794166564941;1502388268.5210364;1502388268.6166043
nc-oh;ncvoter-b-random;ohio-d-random;10000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1005709171295166;1502388268.63862;1502388268.7391908
nc-oh;ncvoter-b-random;ohio-d-random;10000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.0960700511932373;1502388268.7391908;1502388268.8352609
nc-oh;ncvoter-b-random;ohio-d-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10657501220703125;1502388268.8352609;1502388268.9418359
nc-oh;ncvoter-b-random;ohio-d-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09706783294677734;1502388268.9418359;1502388269.0389037
nc-oh;ncvoter-b-random;ohio-d-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.11859679222106934;1502388269.0394037;1502388269.1580005
nc-oh;ncvoter-b-random;ohio-d-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.14108920097351074;1502388269.1580005;1502388269.2990897
nc-oh;ncvoter-b-random;ohio-e-random;10000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1080784797668457;1502388269.3276086;1502388269.435687
nc-oh;ncvoter-b-random;ohio-e-random;10000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11408114433288574;1502388269.435687;1502388269.5497682
nc-oh;ncvoter-b-random;ohio-e-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1005702018737793;1502388269.5497682;1502388269.6503384
nc-oh;ncvoter-b-random;ohio-e-random;10000;0.7;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.09506773948669434;1502388269.6503384;1502388269.7454062
nc-oh;ncvoter-b-random;ohio-e-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09756994247436523;1502388269.7454062;1502388269.842976
nc-oh;ncvoter-b-random;ohio-e-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.08906126022338867;1502388269.842976;1502388269.9320374
nc-oh;ncvoter-b-random;ohio-a-random;100000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10457730293273926;1502388269.9540517;1502388270.058629
nc-oh;ncvoter-b-random;ohio-a-random;100000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1270906925201416;1502388270.059129;1502388270.1862197
nc-oh;ncvoter-b-random;ohio-a-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10857510566711426;1502388270.1862197;1502388270.2947948
nc-oh;ncvoter-b-random;ohio-a-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.0985715389251709;1502388270.2947948;1502388270.3933663
nc-oh;ncvoter-b-random;ohio-a-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09706878662109375;1502388270.3938665;1502388270.4909353
nc-oh;ncvoter-b-random;ohio-a-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.0955660343170166;1502388270.4909353;1502388270.5865014
nc-oh;ncvoter-b-random;ohio-b-random;100000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11258268356323242;1502388270.6090162;1502388270.7215989
nc-oh;ncvoter-b-random;ohio-b-random;100000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10156965255737305;1502388270.7220993;1502388270.823669
nc-oh;ncvoter-b-random;ohio-b-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.0985724925994873;1502388270.823669;1502388270.9222414
nc-oh;ncvoter-b-random;ohio-b-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10707449913024902;1502388270.9227414;1502388271.029816
nc-oh;ncvoter-b-random;ohio-b-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10607719421386719;1502388271.0303159;1502388271.136393
nc-oh;ncvoter-b-random;ohio-b-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.0890648365020752;1502388271.136393;1502388271.225458
nc-oh;ncvoter-b-random;ohio-c-random;100000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10657405853271484;1502388271.2499728;1502388271.3565469
nc-oh;ncvoter-b-random;ohio-c-random;100000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10157203674316406;1502388271.3565469;1502388271.458119
nc-oh;ncvoter-b-random;ohio-c-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10307502746582031;1502388271.458119;1502388271.561194
nc-oh;ncvoter-b-random;ohio-c-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10307192802429199;1502388271.561194;1502388271.6642659
nc-oh;ncvoter-b-random;ohio-c-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09406661987304688;1502388271.6642659;1502388271.7583325
nc-oh;ncvoter-b-random;ohio-c-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09156680107116699;1502388271.7583325;1502388271.8498993
nc-oh;ncvoter-b-random;ohio-d-random;100000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10357499122619629;1502388271.8714116;1502388271.9749866
nc-oh;ncvoter-b-random;ohio-d-random;100000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10357832908630371;1502388271.9749866;1502388272.078565
nc-oh;ncvoter-b-random;ohio-d-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11207938194274902;1502388272.0790594;1502388272.1911387
nc-oh;ncvoter-b-random;ohio-d-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1005711555480957;1502388272.1911387;1502388272.29171
nc-oh;ncvoter-b-random;ohio-d-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.0965888500213623;1502388272.2922106;1502388272.3887994
nc-oh;ncvoter-b-random;ohio-d-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09504938125610352;1502388272.3887994;1502388272.4838488
nc-oh;ncvoter-b-random;ohio-e-random;100000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1125795841217041;1502388272.512868;1502388272.6254475
nc-oh;ncvoter-b-random;ohio-e-random;100000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09556984901428223;1502388272.625948;1502388272.7215178
nc-oh;ncvoter-b-random;ohio-e-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09607839584350586;1502388272.7215178;1502388272.8175962
nc-oh;ncvoter-b-random;ohio-e-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.094085693359375;1502388272.8180964;1502388272.912182
nc-oh;ncvoter-b-random;ohio-e-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09004521369934082;1502388272.912182;1502388273.0022273
nc-oh;ncvoter-b-random;ohio-e-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.11358118057250977;1502388273.0022273;1502388273.1158085
nc-oh;ncvoter-b-random;ohio-a-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09856986999511719;1502388273.1408253;1502388273.2393951
nc-oh;ncvoter-b-random;ohio-a-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10607552528381348;1502388273.2393951;1502388273.3454707
nc-oh;ncvoter-b-random;ohio-a-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09957170486450195;1502388273.3459709;1502388273.4455426
nc-oh;ncvoter-b-random;ohio-a-random;1000000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10007834434509277;1502388273.4460428;1502388273.5461211
nc-oh;ncvoter-b-random;ohio-a-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09256696701049805;1502388273.5466142;1502388273.6391811
nc-oh;ncvoter-b-random;ohio-a-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10107016563415527;1502388273.6396823;1502388273.7407525
nc-oh;ncvoter-b-random;ohio-b-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10757637023925781;1502388273.7657704;1502388273.8733468
nc-oh;ncvoter-b-random;ohio-b-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09458470344543457;1502388273.873846;1502388273.9684308
nc-oh;ncvoter-b-random;ohio-b-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.12056660652160645;1502388273.9684308;1502388274.0889974
nc-oh;ncvoter-b-random;ohio-b-random;1000000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09456801414489746;1502388274.0889974;1502388274.1835654
nc-oh;ncvoter-b-random;ohio-b-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09807085990905762;1502388274.1840653;1502388274.2821362
nc-oh;ncvoter-b-random;ohio-b-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09706783294677734;1502388274.282636;1502388274.3797038
nc-oh;ncvoter-b-random;ohio-c-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10907936096191406;1502388274.4007185;1502388274.5097978
nc-oh;ncvoter-b-random;ohio-c-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09856796264648438;1502388274.5097978;1502388274.6083658
nc-oh;ncvoter-b-random;ohio-c-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10707688331604004;1502388274.6083658;1502388274.7154427
nc-oh;ncvoter-b-random;ohio-c-random;1000000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09406661987304688;1502388274.7154427;1502388274.8095093
nc-oh;ncvoter-b-random;ohio-c-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10007309913635254;1502388274.81001;1502388274.910083
nc-oh;ncvoter-b-random;ohio-c-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09656643867492676;1502388274.9105828;1502388275.0071492
nc-oh;ncvoter-b-random;ohio-d-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11107969284057617;1502388275.0281646;1502388275.1392443
nc-oh;ncvoter-b-random;ohio-d-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10257291793823242;1502388275.1392443;1502388275.2418172
nc-oh;ncvoter-b-random;ohio-d-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1025705337524414;1502388275.2418172;1502388275.3443878
nc-oh;ncvoter-b-random;ohio-d-random;1000000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09907007217407227;1502388275.3443878;1502388275.4434578
nc-oh;ncvoter-b-random;ohio-d-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.11307954788208008;1502388275.4439592;1502388275.5570388
nc-oh;ncvoter-b-random;ohio-d-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.08906269073486328;1502388275.5570388;1502388275.6461015
nc-oh;ncvoter-b-random;ohio-e-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10157537460327148;1502388275.667116;1502388275.7686913
nc-oh;ncvoter-b-random;ohio-e-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09706640243530273;1502388275.7686913;1502388275.8657577
nc-oh;ncvoter-b-random;ohio-e-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09957098960876465;1502388275.8662577;1502388275.9658287
nc-oh;ncvoter-b-random;ohio-e-random;1000000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.11057925224304199;1502388275.9663286;1502388276.0769079
nc-oh;ncvoter-b-random;ohio-e-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.11107969284057617;1502388276.0769079;1502388276.1879876
nc-oh;ncvoter-b-random;ohio-e-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09506821632385254;1502388276.1879876;1502388276.2830558
nc-oh;ncvoter-c-random;ohio-a-random;1000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10157322883605957;1502388276.3045685;1502388276.4061418
nc-oh;ncvoter-c-random;ohio-a-random;1000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10657739639282227;1502388276.4066432;1502388276.5132205
nc-oh;ncvoter-c-random;ohio-a-random;1000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10207128524780273;1502388276.5132205;1502388276.6152918
nc-oh;ncvoter-c-random;ohio-a-random;1000;0.7;3;4;0;1.0;0.42857142857142855;0.6;0.10206961631774902;1502388276.6152918;1502388276.7173615
nc-oh;ncvoter-c-random;ohio-a-random;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.10857558250427246;1502388276.7178633;1502388276.826439
nc-oh;ncvoter-c-random;ohio-a-random;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.08756184577941895;1502388276.826439;1502388276.9140007
nc-oh;ncvoter-c-random;ohio-b-random;1000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10957860946655273;1502388276.9365163;1502388277.046095
nc-oh;ncvoter-c-random;ohio-b-random;1000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.1030735969543457;1502388277.046095;1502388277.1491685
nc-oh;ncvoter-c-random;ohio-b-random;1000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10757589340209961;1502388277.1491685;1502388277.2567444
nc-oh;ncvoter-c-random;ohio-b-random;1000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1005711555480957;1502388277.2567444;1502388277.3573155
nc-oh;ncvoter-c-random;ohio-b-random;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.11308097839355469;1502388277.3578155;1502388277.4708965
nc-oh;ncvoter-c-random;ohio-b-random;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09156656265258789;1502388277.471397;1502388277.5629635
nc-oh;ncvoter-c-random;ohio-c-random;1000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10957813262939453;1502388277.5844758;1502388277.694054
nc-oh;ncvoter-c-random;ohio-c-random;1000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.09756970405578613;1502388277.6945546;1502388277.7921243
nc-oh;ncvoter-c-random;ohio-c-random;1000;0.6;5;2;2;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.10007047653198242;1502388277.7926242;1502388277.8926947
nc-oh;ncvoter-c-random;ohio-c-random;1000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1175837516784668;1502388277.8926947;1502388278.0102785
nc-oh;ncvoter-c-random;ohio-c-random;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.10758137702941895;1502388278.0102785;1502388278.1178598
nc-oh;ncvoter-c-random;ohio-c-random;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09006094932556152;1502388278.1178598;1502388278.2079208
nc-oh;ncvoter-c-random;ohio-d-random;1000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10105443000793457;1502388278.2304535;1502388278.331508
nc-oh;ncvoter-c-random;ohio-d-random;1000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.14209961891174316;1502388278.3320084;1502388278.474108
nc-oh;ncvoter-c-random;ohio-d-random;1000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1416001319885254;1502388278.474108;1502388278.615708
nc-oh;ncvoter-c-random;ohio-d-random;1000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09656786918640137;1502388278.6162086;1502388278.7127764
nc-oh;ncvoter-c-random;ohio-d-random;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.09458684921264648;1502388278.7127764;1502388278.8073633
nc-oh;ncvoter-c-random;ohio-d-random;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09104776382446289;1502388278.807863;1502388278.8989108
nc-oh;ncvoter-c-random;ohio-e-random;1000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.09556794166564941;1502388278.9209259;1502388279.0164938
nc-oh;ncvoter-c-random;ohio-e-random;1000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.1245880126953125;1502388279.016994;1502388279.141582
nc-oh;ncvoter-c-random;ohio-e-random;1000;0.6;5;2;2;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.10907602310180664;1502388279.141582;1502388279.250658
nc-oh;ncvoter-c-random;ohio-e-random;1000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.11658239364624023;1502388279.250658;1502388279.3672404
nc-oh;ncvoter-c-random;ohio-e-random;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.10157275199890137;1502388279.367741;1502388279.4693139
nc-oh;ncvoter-c-random;ohio-e-random;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09356570243835449;1502388279.4693139;1502388279.5628796
nc-oh;ncvoter-c-random;ohio-a-random;10000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10157299041748047;1502388279.584895;1502388279.686468
nc-oh;ncvoter-c-random;ohio-a-random;10000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11207938194274902;1502388279.686468;1502388279.7985473
nc-oh;ncvoter-c-random;ohio-a-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10357308387756348;1502388279.7985473;1502388279.9021204
nc-oh;ncvoter-c-random;ohio-a-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09656834602355957;1502388279.9021204;1502388279.9986887
nc-oh;ncvoter-c-random;ohio-a-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.11908507347106934;1502388279.9991891;1502388280.1182742
nc-oh;ncvoter-c-random;ohio-a-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09006237983703613;1502388280.1182742;1502388280.2083366
nc-oh;ncvoter-c-random;ohio-b-random;10000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1130819320678711;1502388280.2313535;1502388280.3444355
nc-oh;ncvoter-c-random;ohio-b-random;10000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1651160717010498;1502388280.3449347;1502388280.5100508
nc-oh;ncvoter-c-random;ohio-b-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10007262229919434;1502388280.5105517;1502388280.6106243
nc-oh;ncvoter-c-random;ohio-b-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1055746078491211;1502388280.6106243;1502388280.716199
nc-oh;ncvoter-c-random;ohio-b-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09556841850280762;1502388280.716697;1502388280.8122654
nc-oh;ncvoter-c-random;ohio-b-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09308409690856934;1502388280.8127668;1502388280.905851
nc-oh;ncvoter-c-random;ohio-c-random;10000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10659337043762207;1502388280.9278488;1502388281.0344422
nc-oh;ncvoter-c-random;ohio-c-random;10000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11256051063537598;1502388281.0344422;1502388281.1470027
nc-oh;ncvoter-c-random;ohio-c-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09757041931152344;1502388281.1470027;1502388281.244573
nc-oh;ncvoter-c-random;ohio-c-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10207104682922363;1502388281.244573;1502388281.3466442
nc-oh;ncvoter-c-random;ohio-c-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10357332229614258;1502388281.3471446;1502388281.450718
nc-oh;ncvoter-c-random;ohio-c-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09156322479248047;1502388281.4512196;1502388281.5427828
nc-oh;ncvoter-c-random;ohio-d-random;10000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11558341979980469;1502388281.564798;1502388281.6803815
nc-oh;ncvoter-c-random;ohio-d-random;10000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09406614303588867;1502388281.6803815;1502388281.7744477
nc-oh;ncvoter-c-random;ohio-d-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10157346725463867;1502388281.7749481;1502388281.8765216
nc-oh;ncvoter-c-random;ohio-d-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09456515312194824;1502388281.8765216;1502388281.9710867
nc-oh;ncvoter-c-random;ohio-d-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10758733749389648;1502388281.9710867;1502388282.078674
nc-oh;ncvoter-c-random;ohio-d-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10056924819946289;1502388282.078674;1502388282.1792433
nc-oh;ncvoter-c-random;ohio-e-random;10000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11057782173156738;1502388282.2097647;1502388282.3203425
nc-oh;ncvoter-c-random;ohio-e-random;10000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11458134651184082;1502388282.3203425;1502388282.434924
nc-oh;ncvoter-c-random;ohio-e-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09758853912353516;1502388282.434924;1502388282.5325124
nc-oh;ncvoter-c-random;ohio-e-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09704971313476562;1502388282.5325124;1502388282.6295621
nc-oh;ncvoter-c-random;ohio-e-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09856986999511719;1502388282.6300623;1502388282.7286322
nc-oh;ncvoter-c-random;ohio-e-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10507607460021973;1502388282.7286322;1502388282.8337083
nc-oh;ncvoter-c-random;ohio-a-random;100000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.09907269477844238;1502388282.8562236;1502388282.9552963
nc-oh;ncvoter-c-random;ohio-a-random;100000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.09705948829650879;1502388282.9558053;1502388283.0528648
nc-oh;ncvoter-c-random;ohio-a-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11357808113098145;1502388283.0533648;1502388283.1669428
nc-oh;ncvoter-c-random;ohio-a-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1040802001953125;1502388283.1669428;1502388283.271023
nc-oh;ncvoter-c-random;ohio-a-random;100000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.10057353973388672;1502388283.271023;1502388283.3715966
nc-oh;ncvoter-c-random;ohio-a-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10457324981689453;1502388283.3720958;1502388283.476669
nc-oh;ncvoter-c-random;ohio-b-random;100000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10257315635681152;1502388283.4996853;1502388283.6022584
nc-oh;ncvoter-c-random;ohio-b-random;100000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.09957051277160645;1502388283.6027594;1502388283.7023299
nc-oh;ncvoter-c-random;ohio-b-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11008596420288086;1502388283.7023299;1502388283.8124158
nc-oh;ncvoter-c-random;ohio-b-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09356689453125;1502388283.8129175;1502388283.9064844
nc-oh;ncvoter-c-random;ohio-b-random;100000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.10357475280761719;1502388283.9069843;1502388284.010559
nc-oh;ncvoter-c-random;ohio-b-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10356760025024414;1502388284.011063;1502388284.1146307
nc-oh;ncvoter-c-random;ohio-c-random;100000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10657620429992676;1502388284.1361456;1502388284.2427218
nc-oh;ncvoter-c-random;ohio-c-random;100000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.09806990623474121;1502388284.2427218;1502388284.3407917
nc-oh;ncvoter-c-random;ohio-c-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11308073997497559;1502388284.3407917;1502388284.4538724
nc-oh;ncvoter-c-random;ohio-c-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09856843948364258;1502388284.4538724;1502388284.552441
nc-oh;ncvoter-c-random;ohio-c-random;100000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.11408400535583496;1502388284.552441;1502388284.666525
nc-oh;ncvoter-c-random;ohio-c-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.08756160736083984;1502388284.666525;1502388284.7540865
nc-oh;ncvoter-c-random;ohio-d-random;100000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10157394409179688;1502388284.7750986;1502388284.8766725
nc-oh;ncvoter-c-random;ohio-d-random;100000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.09806990623474121;1502388284.8766725;1502388284.9747424
nc-oh;ncvoter-c-random;ohio-d-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09908771514892578;1502388284.9747424;1502388285.0738301
nc-oh;ncvoter-c-random;ohio-d-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10455536842346191;1502388285.0738301;1502388285.1783855
nc-oh;ncvoter-c-random;ohio-d-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10907673835754395;1502388285.1783855;1502388285.2874622
nc-oh;ncvoter-c-random;ohio-d-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09306693077087402;1502388285.2874622;1502388285.3805292
nc-oh;ncvoter-c-random;ohio-e-random;100000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10657548904418945;1502388285.402044;1502388285.5086195
nc-oh;ncvoter-c-random;ohio-e-random;100000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.09606814384460449;1502388285.50912;1502388285.6051881
nc-oh;ncvoter-c-random;ohio-e-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09906530380249023;1502388285.6056926;1502388285.704758
nc-oh;ncvoter-c-random;ohio-e-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09608697891235352;1502388285.7052581;1502388285.801345
